DATE,MAIN,VOO,QQQ
2025-09-08,119180.06,110816.61,113263.25
2025-09-09,119600.42,111083.45,113582.91
2025-09-10,118968.81,111401.8,113619.94
2025-09-11,120073.18,112301.7,114278.73
2025-09-12,120469.37,112277.78,114781.6
2025-09-15,123289.87,113858.66,116761.26
2025-09-16,123532.23,113710.11,116662.97
2025-09-17,123401.32,113580.16,116430.98
2025-09-18,125252.38,114109.32,117476.89
2025-09-19,125809.49,114636.63,118269.2
2025-09-22,127687.54,116190.14,120103.75
2025-09-23,126673.34,115587.01,119309.79
2025-09-24,125891.59,115204.93,118892.95
2025-09-25,124700.17,114659.89,118382.83
2025-09-26,125610.82,115328.55,118867.15
2025-09-29,128501.06,116977.36,120414.84
2025-09-30,128203.18,117403.68,120743.1
2025-10-01,128274.96,117818.63,121319.56
2025-10-02,129177.55,117947.47,121815.96
2025-10-03,128687.35,117956.94,121305.56
2025-10-06,129535.05,118354.85,122212.29
2025-10-07,128810.98,117937.99,121571.78
2025-10-08,130242.98,118614.42,122958.9
2025-10-09,129864.94,118298.0,122810.77
2025-10-10,124678.15,115154.61,118567.34
2025-10-13,128714.81,117888.06,122080.58
2025-10-14,128208.47,117723.69,121271.22
2025-10-15,128806.82,118235.92,122122.97
2025-10-16,127291.28,117463.76,121672.87
2025-10-17,127413.21,118107.87,122468.12
2025-10-20,129823.81,120333.02,125004.12
2025-10-21,129913.85,120317.62,124971.58
2025-10-22,127832.92,119716.22,123773.12
2025-10-23,130001.28,120385.08,124808.81
2025-10-24,130990.92,121370.03,126135.44
2025-10-27,134430.26,123808.44,129374.05
2025-10-28,134332.85,124136.88,130364.52
2025-10-29,134778.65,124187.41,130948.98
2025-10-30,130871.45,122883.37,128955.7
2025-10-31,132142.84,123233.19,129575.01
2025-11-03,132751.77,124477.23,131197.25
2025-11-04,129639.11,123050.77,128545.81
2025-11-05,130840.93,123417.17,129378.66
2025-11-06,126533.54,122120.04,126979.33
2025-11-07,126493.41,122247.41,126580.47
2025-11-10,129977.91,125136.39,130380.18
2025-11-11,128831.27,125420.88,130034.44
2025-11-12,128257.04,125482.12,129932.38
2025-11-13,124275.46,123461.11,127291.36
2025-11-14,124471.43,123429.52,127387.16
2025-11-17,123655.98,123289.48,127307.91
2025-11-18,122731.54,122285.53,125764.81
2025-11-19,123203.86,122723.77,126512.22
2025-11-20,119358.92,120883.18,123530.98
2025-11-21,119828.07,122072.38,124454.75
2025-11-24,122797.57,123867.15,127622.82
2025-11-25,125435.09,126006.58,129405.94
2025-11-26,126577.4,126868.06,130544.29
2025-11-28,127747.49,127562.84,131598.0
2025-12-01,127147.14,126982.51,131157.89
2025-12-02,128547.75,127195.37,132179.87
2025-12-03,129556.42,127635.14,132501.48
2025-12-04,130109.25,127741.56,132378.76
2025-12-05,129938.25,127978.52,132916.19
2025-12-08,130465.31,127603.0,132662.29
2025-12-09,132181.24,128509.13,133833.75
2025-12-10,132214.4,129330.93,134379.55
2025-12-11,132814.49,129644.69,133946.76
2025-12-12,130413.94,128260.17,131396.86
2025-12-15,130107.42,129105.63,131769.85
2025-12-16,130179.11,128748.53,132029.86
2025-12-17,127282.98,127348.67,129593.02
2025-12-18,130122.7,128299.6,131462.56
2025-12-19,132409.25,129432.12,133168.77
2025-12-22,134661.23,131601.9,134976.12
2025-12-23,134663.74,132208.2,135604.78
2025-12-24,134984.14,132643.35,135999.32
2025-12-26,134919.27,132655.72,135990.65
2025-12-29,134945.79,133194.05,136336.26
2025-12-30,134251.06,133011.18,136021.77
2025-12-31,133004.56,132057.35,134903.6
2026-01-02,133874.41,132300.48,134643.71
2026-01-05,137568.98,134171.47,136713.78
2026-01-06,139117.96,134956.71,137908.5
2026-01-07,138629.55,134529.53,138040.52
2026-01-08,137453.87,134506.5,137259.43
2026-01-09,138808.05,135396.45,138619.18
2026-01-12,140715.87,136625.72,139747.15
2026-01-13,139783.45,136349.33,139541.03
2026-01-14,137794.84,135697.38,138058.28
2026-01-15,138475.77,136051.83,138552.54
2026-01-16,138413.41,135940.02,138437.28
2026-01-20,136326.65,134209.92,136511.7
2026-01-21,136761.63,135727.8,138347.09
2026-01-22,137822.49,136425.09,139347.39
2026-01-23,137855.46,136480.37,139785.01
2026-01-26,138836.36,138173.31,141396.72
2026-01-27,139749.8,138732.26,142671.79
2026-01-28,139434.41,138710.84,143141.78
2026-01-29,138488.65,138426.02,142289.49
2026-01-30,133951.44,137986.98,140589.39
2026-02-02,135439.88,139733.54,142555.2
2026-02-03,132649.9,138540.56,140376.4
2026-02-04,129645.36,137841.59,137937.13
2026-02-05,126657.72,136156.73,135962.17
2026-02-06,131141.17,138775.7,138820.44
2026-02-09,132997.31,140424.25,140881.65
2026-02-10,133106.65,140035.29,140231.5
2026-02-11,131838.13,140015.72,140605.62
2026-02-12,127471.74,137873.12,137760.96
2026-02-13,128084.09,137960.05,138052.95
2026-02-17,130074.3,139201.44,138913.89
2026-02-18,132041.17,139893.17,139945.63
2026-02-19,132135.42,139538.56,139412.52
2026-02-20,132847.01,140521.41,140639.6
2026-02-23,130325.62,140133.27,139949.78
2026-02-24,132442.15,141143.2,141445.07
2026-02-25,134114.43,142316.31,143484.3
2026-02-26,134798.71,141526.88,141762.18
2026-02-27,133073.29,140885.2,141310.81
2026-03-02,132982.3,140938.13,141496.0
2026-03-03,132654.37,140724.27,141001.32
2026-03-04,134832.7,141714.96,143139.3
2026-03-05,134938.35,140966.39,142710.3
2026-03-06,132187.31,139104.97,140574.65
2026-03-09,133904.18,140297.79,142442.19
2026-03-10,133698.72,141009.25,143395.88
2026-03-11,133862.54,140854.94,143377.1
2026-03-12,130200.88,138723.51,140929.02
2026-03-13,129439.93,137960.86,140098.12
2026-03-16,132649.3,140348.98,142685.17
2026-03-17,133741.06,140732.03,143377.88
2026-03-18,131277.08,138814.57,141389.59
2026-03-19,130410.5,138447.29,140945.12
2026-03-20,127311.91,136462.24,138353.94
2026-03-23,130050.15,137924.55,139931.57
2026-03-24,129769.26,138075.08,140024.33
2026-03-25,130598.7,138817.46,140939.05
2026-03-26,126346.67,136386.62,137597.0
2026-03-27,123606.62,134521.19,134926.71
2026-03-30,122458.84,134060.28,133902.42
2026-03-31,129004.23,138859.65,139430.34
2026-04-01,131001.93,140019.5,141107.83
2026-04-02,130070.78,140104.14,141302.21
2026-04-06,130669.01,140717.23,142146.96
2026-04-07,130599.84,141801.88,143168.57
2026-04-08,130962.72,141801.88,143168.57
2026-04-09,136081.06,146175.19,148388.93
2026-04-10,136373.13,146078.4,148601.61
2026-04-13,140122.6,148488.48,151128.99
2026-04-14,142275.27,150258.66,153856.4
2026-04-15,144896.3,151441.87,155997.48
2026-04-16,144391.95,151768.99,156744.41
2026-04-17,147163.09,153606.46,158783.29
2026-04-20,148452.82,153318.76,158282.09
2026-04-21,147444.09,153324.04,158684.13
2026-04-22,149072.26,154877.13,161323.67
2026-04-23,146369.65,154260.56,160420.15
2026-04-24,148332.46,155465.66,163471.07
2026-04-27,149502.4,156717.77,164556.63
2026-04-28,146915.2,155956.15,162910.94
2026-04-29,146526.09,155951.44,163901.32
2026-04-30,148385.99,157441.78,165421.36
2026-05-01,149479.63,157897.81,167000.55
2026-05-04,150285.77,158333.65,167687.66
2026-05-05,152075.08,159559.15,169851.37
2026-05-06,155137.45,161773.56,173360.9
2026-05-07,155239.92,161272.01,173155.18
2026-05-08,157779.26,162573.21,177192.61
2026-05-11,157655.82,163906.79,178471.47
2026-05-12,157207.11,163721.1,177195.31
2026-05-13,157646.71,164611.43,179057.21
2026-05-14,159978.5,165877.88,180323.39
2026-05-15,157768.38,163904.41,177616.54
2026-05-18,157483.83,163778.23,176856.33
2026-05-19,156015.94,163749.83,176772.08
2026-05-20,159715.74,165421.79,179684.92
2026-05-21,159953.84,165726.01,180025.84
2026-05-22,161172.28,166375.15,180785.38
2026-05-26,164033.1,168543.49,185078.99
2026-05-27,165009.26,168531.44,184869.67
2026-05-28,166944.47,169483.89,186420.58
