DATE,MAIN,VOO,QQQ
2023-02-07,4435.88,4781.06,4478.67
2023-02-08,4198.27,4729.68,4399.66
2023-02-09,4086.15,4689.98,4361.09
2023-02-10,4002.49,4701.17,4332.7
2023-02-13,4191.57,4754.39,4401.53
2023-02-14,4281.93,4752.67,4433.79
2023-02-15,4377.31,4768.28,4467.49
2023-02-16,4127.99,4703.26,4384.32
2023-02-17,4039.3,4691.34,4353.64
2023-02-21,3756.51,4600.02,4251.4
2023-02-22,3759.86,4594.36,4254.55
2023-02-23,3853.56,4616.98,4291.4
2023-02-24,3659.46,4568.55,4220.14
2023-02-27,3738.11,4584.04,4250.11
2023-02-28,3719.7,4567.08,4244.66
2023-03-01,3629.34,4550.73,4210.82
2023-03-02,3716.35,4584.04,4245.38
2023-03-03,3987.37,4702.04,4379.2
2023-03-06,4094.93,4804.39,4480.76
2023-03-07,3942.6,4731.5,4426.23
2023-03-08,3996.26,4738.72,4448.16
2023-03-09,3786.81,4653.66,4371.71
2023-03-10,3631.01,4588.24,4310.81
2023-03-13,3708.91,4580.64,4342.52
2023-03-14,3959.91,4655.18,4441.49
2023-03-15,4017.03,4627.04,4464.61
2023-03-16,4333.8,4704.62,4581.37
2023-03-17,4269.76,4654.17,4559.88
2023-03-20,4314.76,4695.37,4583.07
2023-03-21,4496.52,4755.58,4647.92
2023-03-22,4340.7,4678.25,4585.3
2023-03-23,4493.92,4689.15,4639.17
2023-03-24,4539.19,4739.44,4656.08
2023-03-27,4446.91,4747.08,4624.47
2023-03-28,4373.79,4738.93,4600.14
2023-03-29,4610.57,4804.74,4683.24
2023-03-30,4734.19,4832.74,4727.17
2023-03-31,4964.02,4898.68,4805.08
2023-04-03,4929.2,4917.65,4793.5
2023-04-04,4961.52,4974.53,4861.36
2023-04-05,4803.96,4962.74,4813.79
2023-04-06,4899.56,4981.26,4845.95
2023-04-10,4888.93,4986.57,4843.24
2023-04-11,4795.11,4987.22,4812.43
2023-04-12,4669.42,4967.79,4770.29
2023-04-13,4934.96,5030.74,4862.87
2023-04-14,4906.64,5020.64,4853.81
2023-04-17,4911.95,5037.35,4857.89
2023-04-18,4915.49,5040.72,4858.19
2023-04-19,4904.87,5040.46,4855.92
2023-04-20,4791.57,5012.61,4819.22
2023-04-21,4800.42,5015.46,4824.21
2023-04-24,4772.1,5021.93,4814.24
2023-04-25,4504.78,4944.35,4724.22
2023-04-26,4579.14,4922.84,4752.62
2023-04-27,4945.58,5018.31,4880.69
2023-04-28,5076.53,5092.36,4946.11
2023-05-01,5062.27,5088.97,4940.48
2023-05-02,4928.66,5033.17,4897.76
2023-05-03,4832.45,4998.88,4865.99
2023-05-04,4779.01,4963.16,4848.97
2023-05-05,5069.4,5052.2,4951.13
2023-05-08,5110.38,5054.94,4963.29
2023-05-09,5012.39,5033.56,4932.12
2023-05-10,5172.73,5055.07,4985.33
2023-05-11,5215.49,5048.16,5001.45
2023-05-12,5162.04,5041.51,4983.66
2023-05-15,5240.43,5058.59,5010.41
2023-05-16,5260.03,5025.87,5016.04
2023-05-17,5447.09,5084.53,5076.24
2023-05-18,5737.48,5133.16,5169.74
2023-05-19,5698.29,5125.21,5158.18
2023-05-22,5835.9,5209.31,5256.62
2023-05-23,5611.94,5152.34,5190.52
2023-05-24,5521.64,5114.58,5164.11
2023-05-25,5917.18,5158.17,5288.74
2023-05-26,6383.51,5246.36,5445.36
2023-05-30,6472.32,5247.96,5469.87
2023-05-31,6341.82,5220.01,5439.0
2023-06-01,6570.19,5268.98,5501.35
2023-06-02,6717.0,5344.7,5542.29
2023-06-05,6731.5,5334.58,5546.16
2023-06-06,6724.24,5345.36,5545.23
2023-06-07,6383.51,5328.2,5451.88
2023-06-08,6682.96,5441.81,5601.26
2023-06-09,6763.71,5450.73,5622.51
2023-06-12,7106.87,5499.79,5716.8
2023-06-13,7264.68,5535.34,5760.4
2023-06-14,7418.83,5539.53,5801.96
2023-06-15,7677.57,5609.14,5870.59
2023-06-16,7543.43,5602.25,5847.27
2023-06-20,7506.67,5576.91,5847.05
2023-06-21,7231.9,5546.97,5768.06
2023-06-22,7469.77,5566.75,5835.52
2023-06-23,7250.34,5525.83,5778.17
2023-06-26,6966.36,5503.47,5701.39
2023-06-27,7307.5,5563.22,5798.55
2023-06-28,7368.13,5582.37,5826.46
2023-06-29,7318.23,5625.56,5814.89
2023-06-30,7645.35,5690.64,5903.78
2023-07-03,7697.09,5701.28,5917.56
2023-07-05,7691.55,5688.87,5917.41
2023-07-06,7512.28,5643.57,5872.72
2023-07-07,7436.51,5630.74,5853.39
2023-07-10,7442.05,5645.48,5855.3
2023-07-11,7633.4,5768.19,5971.24
2023-07-12,7913.8,5812.54,6046.02
2023-07-13,8304.51,5858.83,6147.82
2023-07-14,8297.03,5854.26,6146.53
2023-07-17,8525.09,5874.21,6203.46
2023-07-18,8726.99,5917.73,6253.79
2023-07-19,8726.99,5930.2,6252.35
2023-07-20,8119.44,5892.37,6109.38
2023-07-21,8048.4,5893.06,6091.21
2023-07-24,8080.18,5917.45,6100.86
2023-07-25,8240.95,5934.5,6141.87
2023-07-26,8156.82,5935.88,6121.61
2023-07-27,8087.66,5896.53,6107.13
2023-07-28,8521.36,5952.65,6217.45
2023-07-31,8538.18,5963.88,6220.67
2023-08-01,8472.75,5945.86,6206.35
2023-08-02,7923.15,5865.34,6071.27
2023-08-03,7983.54,5970.09,6182.43
2023-08-04,7873.49,5941.5,6153.72
2023-08-07,8067.02,5993.86,6205.4
2023-08-08,7862.11,5968.53,6153.07
2023-08-09,7602.18,5929.75,6085.97
2023-08-10,7636.33,5933.15,6097.13
2023-08-11,7484.55,5927.77,6058.57
2023-08-14,7731.2,5960.46,6126.0
2023-08-15,7495.93,5893.67,6061.53
2023-08-16,7249.28,5851.07,5997.88
2023-08-17,7006.43,5804.79,5932.91
2023-08-18,7082.57,5920.67,6036.03
2023-08-21,7421.74,5958.9,6132.47
2023-08-22,7388.98,5942.6,6123.78
2023-08-23,7733.92,6005.21,6219.54
2023-08-24,7229.03,5927.16,6087.68
2023-08-25,7398.61,5965.54,6134.47
2023-08-28,7562.41,6003.91,6180.27
2023-08-29,8040.33,6087.31,6314.14
2023-08-30,8173.3,6112.12,6349.07
2023-08-31,8246.53,6104.48,6367.96
2023-09-01,8217.62,6117.17,6361.27
2023-09-05,8238.82,6091.06,6369.29
2023-09-06,8022.99,6049.94,6313.64
2023-09-07,7849.55,6032.34,6268.85
2023-09-08,7872.67,6040.42,6277.54
2023-09-11,8138.61,6079.23,6350.91
2023-09-12,7880.38,6047.34,6281.05
2023-09-13,7957.47,6054.27,6304.78
2023-09-14,8142.47,6105.49,6355.92
2023-09-15,7810.18,6116.01,6332.82
2023-09-18,7827.71,6122.59,6348.6
2023-09-19,7780.97,6110.59,6335.19
2023-09-20,7474.44,6054.68,6244.76
2023-09-21,7054.2,5957.65,6131.42
2023-09-22,7060.07,5943.6,6132.27
2023-09-25,7151.93,5967.75,6161.12
2023-09-26,6837.25,5882.13,6069.5
2023-09-27,6878.29,5883.44,6083.58
2023-09-28,7042.48,5939.58,6133.97
2023-09-29,7058.11,5925.77,6138.38
2023-10-02,7224.25,5925.32,6189.11
2023-10-03,6847.02,5847.75,6081.54
2023-10-04,7120.66,5889.62,6163.49
2023-10-05,7046.39,5884.78,6145.51
2023-10-06,7396.26,5953.09,6247.48
2023-10-09,7503.76,5991.73,6279.03
2023-10-10,7732.29,6133.12,6424.61
2023-10-11,7894.85,6158.42,6470.02
2023-10-12,7803.66,6122.34,6447.74
2023-10-13,7512.24,6090.9,6367.45
2023-10-16,7762.03,6153.03,6438.76
2023-10-17,7688.68,6153.18,6417.87
2023-10-18,7367.52,6072.94,6334.46
2023-10-19,7173.24,6022.79,6275.75
2023-10-20,6854.07,5949.73,6183.02
2023-10-23,6913.54,5939.55,6201.5
2023-10-24,7105.84,5982.82,6261.25
2023-10-25,6592.38,5900.63,6109.46
2023-10-26,6213.73,5830.12,5994.11
2023-10-27,6300.96,5804.97,6022.6
2023-10-30,6501.19,5872.93,6089.78
2023-10-31,6594.36,5907.52,6118.61
2023-11-01,6929.4,5970.84,6223.78
2023-11-02,7292.19,6081.32,6335.67
2023-11-03,7545.94,6136.11,6409.41
2023-11-06,7631.19,6147.64,6435.31
2023-11-07,7973.91,6298.21,6629.06
2023-11-08,7988.02,6303.26,6633.29
2023-11-09,7800.55,6256.89,6582.7
2023-11-10,8314.6,6352.07,6729.35
2023-11-13,8240.01,6345.8,6708.55
2023-11-14,8752.04,6464.71,6851.68
2023-11-15,8776.23,6478.48,6856.79
2023-11-16,8790.34,6487.36,6862.6
2023-11-17,8796.39,6496.69,6864.19
2023-11-20,9106.83,6544.44,6947.03
2023-11-21,8943.55,6527.76,6907.02
2023-11-22,9046.36,6555.3,6935.05
2023-11-24,9002.01,6558.82,6925.35
2023-11-27,8975.8,6547.65,6919.36
2023-11-28,9046.36,6553.92,6937.34
2023-11-29,9014.1,6549.79,6930.64
2023-11-30,8939.52,6574.58,6913.37
2023-12-01,9014.1,6612.23,6932.93
2023-12-04,8926.59,6747.74,7036.86
2023-12-05,8990.28,6745.7,7054.38
2023-12-06,8832.08,6718.21,7013.93
2023-12-07,9197.8,6769.56,7111.09
2023-12-08,9306.69,6797.67,7142.51
2023-12-11,9540.92,6823.43,7203.02
2023-12-12,9768.98,6856.56,7259.91
2023-12-13,10110.05,6947.8,7351.47
2023-12-14,10093.61,6967.74,7345.15
2023-12-15,10212.78,6957.38,7380.37
2023-12-18,10424.4,6995.85,7441.29
2023-12-19,10578.5,7037.46,7478.93
2023-12-20,10159.79,6967.27,7368.91
2023-12-21,10492.03,7033.34,7453.78
2023-12-22,10533.3,7049.26,7464.82
2023-12-26,10723.16,7077.8,7510.06
2023-12-27,10778.88,7090.42,7529.15
2023-12-28,10752.05,7091.52,7525.53
2023-12-29,10605.53,7073.07,7493.3
2024-01-02,10242.76,7199.11,7537.65
2024-01-03,9919.6,7147.07,7458.72
2024-01-04,9755.92,7125.09,7420.74
2024-01-05,9791.59,7133.98,7429.44
2024-01-08,10372.86,7233.37,7581.37
2024-01-09,10440.01,7216.24,7596.19
2024-01-10,10643.56,7262.62,7647.15
2024-01-11,10693.92,7260.19,7662.89
2024-01-12,10706.51,7263.43,7666.79
2024-01-16,10700.22,7239.35,7666.04
2024-01-17,10517.65,7200.08,7623.24
2024-01-18,10962.53,7262.46,7730.34
2024-01-19,11587.86,7349.07,7882.08
2024-01-22,11634.03,7365.39,7892.27
2024-01-23,11825.97,7442.95,7980.84
2024-01-24,12017.84,7448.97,8024.69
2024-01-25,12051.58,7489.85,8034.4
2024-01-26,11832.3,7485.45,7987.0
2024-01-29,12175.98,7538.55,8067.98
2024-01-30,11935.61,7533.33,8014.8
2024-01-31,11241.93,7413.63,7859.36
2024-02-01,11684.42,7559.75,8001.93
2024-02-02,12264.67,7635.52,8135.84
2024-02-05,12203.26,7608.3,8125.32
2024-02-06,12133.37,7631.42,8109.17
2024-02-07,12491.27,7692.59,8191.81
2024-02-08,12542.09,7697.67,8206.83
2024-02-09,13147.84,7982.28,8528.51
2024-02-12,12994.63,7978.73,8495.45
2024-02-13,12471.66,7956.02,8451.19
2024-02-14,12862.77,8029.96,8542.43
2024-02-15,12969.24,8083.03,8567.63
2024-02-16,12617.24,8042.63,8490.65
2024-02-20,12328.25,7999.49,8427.16
2024-02-21,12176.15,8007.37,8393.75
2024-02-22,13216.94,8171.69,8637.18
2024-02-23,13097.44,8175.29,8611.98
2024-02-26,13080.05,8146.01,8607.49
2024-02-27,13160.45,8160.73,8628.0
2024-02-28,12949.68,8148.41,8582.48
2024-02-29,13258.23,8177.85,8655.35
2024-03-01,13860.11,8254.88,8784.49
2024-03-04,13774.87,8325.37,8833.4
2024-03-05,13322.72,8528.19,8960.31
2024-03-06,13566.05,8572.4,9016.12
2024-03-07,14164.32,8655.44,9151.77
2024-03-08,13550.42,8604.07,9020.8
2024-03-11,13419.0,8622.5,9012.98
2024-03-12,13982.6,8712.8,9141.06
2024-03-13,13660.54,8699.87,9071.4
2024-03-14,13550.95,8681.2,9048.73
2024-03-15,13061.15,8622.68,8942.1
2024-03-18,13425.71,8675.46,9038.48
2024-03-19,13517.41,8723.03,9060.78
2024-03-20,14041.3,8797.53,9167.14
2024-03-21,14220.87,8826.25,9210.09
2024-03-22,14250.05,8843.36,9220.52
2024-03-25,14106.4,8821.03,9187.39
2024-03-26,13976.21,8796.9,9157.93
2024-03-27,14097.42,8871.82,9188.82
2024-03-28,14009.88,8870.74,9172.05
2024-04-01,14130.32,8895.3,9227.14
2024-04-02,13756.77,8838.52,9148.29
2024-04-03,13846.78,8846.29,9168.62
2024-04-04,13203.2,8739.96,9029.8
2024-04-05,13662.26,8830.56,9135.15
2024-04-08,13671.26,8834.0,9137.81
2024-04-09,13810.78,8844.67,9171.29
2024-04-10,13452.98,8761.12,9092.02
2024-04-11,14076.31,8822.79,9235.76
2024-04-12,13461.64,8762.21,9146.69
2024-04-15,12794.99,8653.71,8997.7
2024-04-16,12797.25,8638.61,8998.53
2024-04-17,12329.48,8587.81,8889.84
2024-04-18,12112.54,8568.7,8839.62
2024-04-19,11373.58,8498.79,8658.61
2024-04-22,11775.11,8647.36,8821.33
2024-04-23,12291.48,8753.73,8951.62
2024-04-24,12409.77,8747.48,8981.64
2024-04-25,12214.14,8712.21,8938.7
2024-04-26,12766.9,8797.27,9075.24
2024-04-29,12918.09,8828.28,9112.79
2024-04-30,12190.11,8692.13,8942.66
2024-05-01,11930.77,8664.57,8878.66
2024-05-02,12365.28,8743.39,8990.82
2024-05-03,13090.99,8849.23,9169.71
2024-05-06,13514.12,8936.32,9269.16
2024-05-07,13514.12,8948.81,9270.62
2024-05-08,13489.1,8949.18,9265.2
2024-05-09,13561.9,8999.34,9285.21
2024-05-10,13652.89,9010.18,9306.9
2024-05-13,13809.61,9079.91,9397.25
2024-05-14,14063.39,9121.95,9457.12
2024-05-15,14703.57,9230.47,9603.52
2024-05-16,14614.4,9213.24,9584.2
2024-05-17,14582.39,9226.58,9579.58
2024-05-20,14879.62,9235.47,9645.74
2024-05-21,15068.14,9374.19,9778.75
2024-05-22,15058.92,9347.56,9776.84
2024-05-23,14837.75,9279.67,9733.27
2024-05-24,15247.84,9341.37,9824.45
2024-05-28,15411.41,9348.68,9861.23
2024-05-29,15093.48,9284.36,9792.36
2024-05-30,14614.28,9223.41,9688.42
2024-05-31,14598.15,9301.8,9670.56
2024-06-03,14738.69,9311.74,9722.0
2024-06-04,14846.97,9322.8,9748.36
2024-06-05,15731.65,9431.76,9943.06
2024-06-06,15713.22,9429.69,9939.66
2024-06-07,15655.62,9417.69,9930.95
2024-06-10,15819.2,9447.88,9970.69
2024-06-11,16141.74,9468.89,10038.5
2024-06-12,16770.69,9545.96,10168.8
2024-06-13,17089.6,9618.66,10278.43
2024-06-14,17334.59,9626.2,10331.21
2024-06-17,17956.32,9700.9,10456.66
2024-06-18,17965.56,9726.18,10459.87
2024-06-20,17547.23,9699.77,10379.94
2024-06-21,17387.75,9679.02,10352.37
2024-06-24,16805.32,9653.55,10252.0
2024-06-25,17360.02,9692.79,10368.02
2024-06-26,17534.07,9703.35,10389.21
2024-06-27,17659.36,9718.07,10415.75
2024-06-28,17385.59,9715.82,10362.24
2024-07-01,17666.32,9737.59,10422.39
2024-07-02,18199.94,9799.11,10530.7
2024-07-03,18741.3,9943.99,10719.2
2024-07-05,19388.27,10089.96,10917.74
2024-07-08,19514.82,10099.42,10943.45
2024-07-09,19557.0,10110.23,10952.82
2024-07-10,20161.61,10205.2,11065.91
2024-07-11,18853.97,10119.88,10825.57
2024-07-12,19156.27,10180.88,10888.54
2024-07-15,19296.88,10210.99,10917.52
2024-07-16,19310.94,10267.55,10921.66
2024-07-17,17635.38,10127.6,10604.2
2024-07-18,17375.26,10053.28,10554.52
2024-07-19,16911.25,9987.84,10461.91
2024-07-22,17736.08,10188.69,10715.76
2024-07-23,17547.54,10172.12,10678.36
2024-07-24,15683.38,9944.96,10299.16
2024-07-25,15169.62,9896.01,10186.76
2024-07-26,15596.19,10004.23,10290.14
2024-07-29,15685.74,10011.45,10310.6
2024-07-30,15056.5,9960.36,10170.49
2024-07-31,16350.33,10113.43,10468.31
2024-08-01,15190.83,9978.88,10217.34
2024-08-02,14102.03,9801.05,9977.37
2024-08-05,12895.4,9514.22,9683.06
2024-08-06,13211.2,9606.65,9774.57
2024-08-07,12794.06,9541.72,9669.87
2024-08-08,13941.78,9758.55,9962.41
2024-08-09,14127.96,9799.3,10013.88
2024-08-12,14222.23,9804.17,10035.21
2024-08-13,15237.97,9962.9,10281.56
2024-08-14,15263.89,9993.9,10284.86
2024-08-15,16457.24,10226.19,10606.9
2024-08-16,16499.83,10247.19,10620.4
2024-08-19,17129.22,10343.36,10758.51
2024-08-20,17025.11,10326.68,10736.15
2024-08-21,17254.62,10362.01,10785.73
2024-08-22,16438.31,10280.16,10616.42
2024-08-23,16947.03,10388.7,10730.4
2024-08-26,16457.24,10363.77,10627.26
2024-08-27,16594.48,10377.32,10658.69
2024-08-28,16040.8,10319.42,10538.95
2024-08-29,15957.99,10320.99,10523.68
2024-08-30,16492.73,10415.78,10647.84
2024-09-03,15041.15,10241.01,10358.68
2024-09-04,14915.49,10216.2,10332.04
2024-09-05,14962.91,10191.59,10341.59
2024-09-06,13868.18,10126.07,10167.35
2024-09-09,14429.36,10292.87,10352.28
2024-09-10,14810.54,10334.27,10446.96
2024-09-11,15738.31,10437.47,10671.5
2024-09-12,16196.2,10525.07,10775.21
2024-09-13,16404.76,10579.67,10823.0
2024-09-16,16189.0,10595.27,10775.66
2024-09-17,16198.59,10600.07,10781.3
2024-09-18,15990.03,10566.47,10735.08
2024-09-19,17179.1,10746.47,11003.81
2024-09-20,17071.22,10725.87,10983.07
2024-09-23,17195.88,10751.67,11027.3
2024-09-24,17435.62,10781.87,11079.9
2024-09-25,17685.81,10896.03,11225.46
2024-09-26,18054.23,10938.37,11308.88
2024-09-27,17748.83,10958.36,11246.71
2024-09-30,17884.56,11004.89,11276.88
2024-10-01,17140.47,10904.71,11121.47
2024-10-02,17203.48,10906.54,11137.01
2024-10-03,17164.7,10886.42,11128.79
2024-10-04,17758.53,10984.17,11259.74
2024-10-07,17184.09,10887.84,11140.44
2024-10-08,18127.33,11200.16,11516.66
2024-10-09,18556.58,11274.77,11606.31
2024-10-10,18492.81,11256.32,11593.27
2024-10-11,18539.41,11321.6,11611.2
2024-10-14,19005.45,11411.95,11707.61
2024-10-15,18259.79,11327.19,11552.75
2024-10-16,18249.97,11373.61,11554.15
2024-10-17,18303.94,11375.27,11562.07
2024-10-18,18622.81,11417.96,11637.05
2024-10-21,18758.24,11435.64,11694.01
2024-10-22,18812.31,11427.95,11706.63
2024-10-23,18067.52,11437.33,11640.01
2024-10-24,18490.38,11462.53,11733.41
2024-10-25,18797.01,11458.12,11804.16
2024-10-28,18814.33,11492.98,11806.05
2024-10-29,19326.21,11510.83,11918.31
2024-10-30,18903.35,11477.02,11829.16
2024-10-31,17488.86,11256.76,11533.65
2024-11-01,17854.85,11304.42,11618.08
2024-11-04,17691.64,11280.49,11584.59
2024-11-05,18453.93,11516.32,11834.23
2024-11-06,19926.16,11796.06,12152.36
2024-11-07,20843.81,11885.71,12341.77
2024-11-08,21047.9,12091.85,12510.7
2024-11-11,21010.31,12101.51,12503.47
2024-11-12,20897.56,12066.08,12481.06
2024-11-13,20807.37,12072.09,12465.16
2024-11-14,20373.91,11997.14,12379.38
2024-11-15,18923.21,11845.97,12087.34
2024-11-18,19299.04,11893.85,12170.47
2024-11-19,19679.88,11936.16,12253.36
2024-11-20,19657.33,11940.45,12246.37
2024-11-21,19946.39,12099.37,12389.94
2024-11-22,20019.42,12139.01,12409.62
2024-11-25,20227.33,12294.82,12546.6
2024-11-26,20536.37,12362.19,12613.31
2024-11-27,20047.48,12323.69,12514.97
2024-11-29,20551.56,12387.12,12623.86
2024-12-02,21237.32,12451.16,12789.85
2024-12-03,21422.49,12454.01,12828.69
2024-12-04,22193.65,12530.75,12985.78
2024-12-05,22013.54,12510.35,12950.13
2024-12-06,22571.61,12534.69,13064.93
2024-12-09,22051.59,12470.89,12964.14
2024-12-10,21964.15,12587.59,13071.54
2024-12-11,23121.2,12680.83,13303.37
2024-12-12,22669.1,12616.89,13218.3
2024-12-13,23149.3,12616.01,13318.54
2024-12-16,24142.88,12664.4,13508.57
2024-12-17,23823.61,12612.45,13449.62
2024-12-18,21282.17,12250.39,12968.82
2024-12-19,21196.92,12464.52,13129.89
2024-12-20,21738.78,12602.4,13243.48
2024-12-23,22407.29,12730.51,13392.6
2024-12-24,23282.33,12858.18,13572.26
2024-12-26,23233.14,12857.96,13563.13
2024-12-27,22303.74,12728.02,13384.75
2024-12-30,21423.53,12589.92,13208.64
2024-12-31,20872.1,12540.48,13097.66
2025-01-02,20742.66,12509.87,13072.32
2025-01-03,21718.66,12667.25,13283.9
2025-01-06,22499.28,12793.65,13489.37
2025-01-07,21308.14,12653.35,13251.23
2025-01-08,21323.7,12669.98,13253.52
2025-01-10,20324.59,12482.07,13047.94
2025-01-13,20116.98,12497.79,13006.47
2025-01-14,20046.92,12513.27,12994.25
2025-01-15,21375.61,12736.25,13289.9
2025-01-16,20947.42,12717.8,13197.8
2025-01-17,21962.1,12836.7,13418.13
2025-01-21,22320.22,12950.58,13495.99
2025-01-22,23171.42,13022.32,13666.71
2025-01-23,23311.55,13092.7,13695.46
2025-01-24,22898.93,13054.21,13618.88
2025-01-27,21023.98,12976.99,13326.4
2025-01-28,22110.03,13251.96,13689.94
2025-01-29,21975.98,13195.21,13664.5
2025-01-30,22246.71,13262.43,13722.13
2025-01-31,22128.43,13193.35,13702.4
2025-02-03,21602.75,13108.91,13593.89
2025-02-04,22372.87,13193.81,13758.99
2025-02-05,22659.36,13246.61,13820.78
2025-02-06,23120.86,13419.86,14018.74
2025-02-07,22253.88,13292.56,13843.73
2025-02-10,23023.06,13385.34,14009.57
2025-02-11,22861.83,13397.08,13976.56
2025-02-12,22906.76,13353.86,13984.68
2025-02-13,23855.68,13491.5,14183.8
2025-02-14,24130.58,13491.97,14242.75
2025-02-18,24331.93,13583.54,14328.15
2025-02-19,24334.59,13615.61,14332.1
2025-02-20,24043.18,13559.72,14271.87
2025-02-21,22562.32,13334.49,13978.65
2025-02-24,21764.93,13272.94,13815.33
2025-02-25,20949.0,13208.55,13643.08
2025-02-26,21081.46,13216.57,13675.69
2025-02-27,19364.82,13009.5,13299.88
2025-02-28,20233.74,13206.66,13507.64
2025-03-03,18951.56,12984.74,13215.2
2025-03-04,18747.58,12832.15,13175.75
2025-03-05,19462.84,12972.48,13345.64
2025-03-06,17881.31,12743.0,12982.46
2025-03-07,18445.55,13001.06,13267.71
2025-03-10,16409.51,12665.84,12759.07
2025-03-11,16319.65,12664.53,12828.76
2025-03-12,16864.15,12724.4,12971.86
2025-03-13,15963.84,12562.42,12741.07
2025-03-14,17069.0,12813.72,13045.56
2025-03-17,17555.78,13074.07,13294.01
2025-03-18,16854.01,13104.72,13234.78
2025-03-19,17494.46,13239.01,13409.96
2025-03-20,17318.54,13209.28,13364.99
2025-03-21,17477.96,13212.5,13408.58
2025-03-24,18563.7,13438.71,13719.55
2025-03-25,18888.05,13469.93,13796.91
2025-03-26,17914.08,13316.57,13546.04
2025-03-27,17616.35,13326.26,13469.79
2025-03-28,16248.96,13067.44,13119.46
2025-03-31,16237.94,13144.76,13118.91
2025-04-01,16601.84,13191.75,13223.34
2025-04-02,16962.98,13269.07,13318.66
2025-04-03,14308.16,12653.72,12614.41
2025-04-04,11769.13,11941.65,11841.1
2025-04-07,11813.24,11892.92,11869.28
2025-04-08,11165.39,11723.35,11658.47
2025-04-09,14944.99,12776.54,13038.23
2025-04-10,13161.33,12352.88,12490.64
2025-04-11,13833.99,12563.96,12717.74
2025-04-14,14115.19,12686.54,12802.84
2025-04-15,14167.56,12651.98,12816.93
2025-04-16,12927.0,12381.97,12435.38
2025-04-17,12891.16,12398.63,12433.17
2025-04-21,11981.41,12111.96,12129.53
2025-04-22,12863.59,12408.32,12443.67
2025-04-23,13687.88,12601.76,12722.16
2025-04-24,14815.42,12858.84,13075.53
2025-04-25,15289.59,12950.83,13219.47
2025-04-28,15278.56,12958.54,13215.33
2025-04-29,15568.03,13034.87,13301.53
2025-04-30,15570.79,13041.08,13299.87
2025-05-01,16091.82,13130.83,13471.44
2025-05-02,16825.14,13313.83,13668.99
2025-05-05,16804.86,13509.46,13851.79
2025-05-06,16339.73,13397.57,13724.47
2025-05-07,16524.66,13456.44,13777.71
2025-05-08,17003.8,13543.71,13918.27
2025-05-09,16964.57,13526.21,13909.26
2025-05-12,18965.18,13964.36,14469.27
2025-05-13,19814.17,14053.67,14687.3
2025-05-14,20156.01,14070.67,14774.34
2025-05-15,20217.66,14137.9,14790.4
2025-05-16,20461.43,14226.7,14854.06
2025-05-19,20514.67,14240.91,14868.14
2025-05-20,20304.52,14191.69,14819.13
2025-05-21,19477.94,13960.56,14615.47
2025-05-22,19576.0,13966.9,14642.51
2025-05-23,19068.68,13919.98,14553.28
2025-05-27,20443.43,14274.89,14968.13
2025-05-28,20186.84,14195.54,14902.52
2025-05-29,20282.71,14248.78,14931.5
2025-05-30,20178.38,14234.44,14908.2
2025-06-02,20632.34,14315.07,15024.66
2025-06-03,21103.21,14394.16,15140.83
2025-06-04,21269.56,14385.2,15182.59
2025-06-05,20784.59,14319.68,15069.54
2025-06-06,21365.43,14462.25,15215.25
2025-06-09,21458.47,14477.35,15237.4
2025-06-10,21864.49,14557.72,15337.1
2025-06-11,21644.56,14518.56,15285.97
2025-06-12,21782.72,14572.05,15321.48
2025-06-13,20976.33,14413.87,15131.17
2025-06-16,21813.74,14549.53,15339.37
2025-06-17,21227.15,14474.88,15237.49
2025-06-18,21198.9,14472.05,15234.93
2025-06-20,20913.5,14433.02,15173.39
2025-06-23,21549.28,14577.85,15344.65
2025-06-24,22510.02,14733.99,15576.54
2025-06-25,22741.4,14741.18,15615.9
2025-06-26,23350.62,14854.95,15760.23
2025-06-27,23574.47,14926.85,15813.57
2025-06-30,24022.18,15044.83,15914.82
2025-07-01,23472.26,15086.22,15830.22
2025-07-02,23929.15,15151.34,15939.23
2025-07-03,24584.62,15278.75,16094.3
2025-07-07,24048.33,15159.61,15974.42
2025-07-08,24176.89,15247.03,16080.4
2025-07-09,24666.33,15334.96,16192.96
2025-07-10,24555.35,15378.67,16169.93
2025-07-11,24373.29,15324.82,16133.95
2025-07-14,24626.48,15354.21,16191.81
2025-07-15,24689.06,15289.44,16206.49
2025-07-16,24757.39,15338.34,16222.9
2025-07-17,25320.83,15427.83,16352.72
2025-07-18,25235.43,15421.07,16337.18
2025-07-21,25611.02,15447.87,16420.95
2025-07-22,25221.21,15447.87,16336.89
2025-07-23,25545.6,15575.6,16410.59
2025-07-24,25710.62,15586.0,16445.13
2025-07-25,25852.9,15646.36,16484.28
2025-07-28,26105.68,15648.0,16540.51
2025-07-29,25989.02,15608.44,16515.17
2025-07-30,26077.24,15589.96,16537.05
2025-07-31,25656.06,15532.97,16450.38
2025-08-01,24150.69,15283.93,16129.88
2025-08-04,25487.85,15554.83,16468.88
2025-08-05,24969.31,15482.01,16358.28
2025-08-06,25881.13,15593.98,16561.86
2025-08-07,26137.54,15584.84,16617.29
2025-08-08,26827.04,15700.99,16770.62
2025-08-11,26709.17,15783.88,16835.6
2025-08-12,27672.33,15947.97,17044.94
2025-08-13,27712.25,16002.14,17053.37
2025-08-14,27637.99,16002.4,17040.28
2025-08-15,27255.17,15968.75,16966.15
2025-08-18,27220.96,15963.22,16959.46
2025-08-19,26135.19,15878.29,16731.8
